1,1,2,2,4.090292e-81
1,2,2,3,2.562269e-81
1,3,2,4,6.989749e-81
1,4,2,5,1.183908e-80
1,5,2,6,1.550956e-80
1,6,2,7,1.685813e-80
1,7,2,8,1.670301e-80
1,8,2,9,1.213871e-80
1,9,2,10,5.493265e-81
1,10,2,11,1.819849e-81
1,11,2,12,2.646811e-82
1,12,2,13,-4.063299e-83
1,13,2,14,-8.355687e-84
2,1,3,2,2.562269e-81
2,2,3,3,2.273044e-80
2,3,3,4,3.004625e-80
2,4,3,5,5.078005e-80
2,5,3,6,6.619245e-80
2,6,3,7,7.140398e-80
2,7,3,8,7.007077e-80
2,8,3,9,5.070531e-80
2,9,3,10,2.215350e-80
2,10,3,11,7.260039e-81
2,11,3,12,8.589517e-82
2,12,3,13,-2.546520e-82
2,13,3,14,-4.703057e-83
3,1,4,2,6.989749e-81
3,2,4,3,3.004625e-80
3,3,4,4,1.024760e-79
3,4,4,5,1.418386e-79
3,5,4,6,1.787637e-79
3,6,4,7,1.930432e-79
3,7,4,8,1.897062e-79
3,8,4,9,1.369680e-79
3,9,4,10,5.949686e-80
3,10,4,11,1.778499e-80
3,11,4,12,1.686449e-81
3,12,4,13,-9.768174e-82
3,13,4,14,-1.352166e-82
4,1,5,2,1.183908e-80
4,2,5,3,5.078005e-80
4,3,5,4,1.418386e-79
4,4,5,5,2.700500e-79
4,5,5,6,3.013533e-79
4,6,5,7,3.272854e-79
4,7,5,8,3.239328e-79
4,8,5,9,2.363072e-79
4,9,5,10,1.057790e-79
4,10,5,11,3.451906e-80
4,11,5,12,4.628485e-81
4,12,5,13,-1.127942e-81
4,13,5,14,-1.906346e-82
5,1,6,2,1.550956e-80
5,2,6,3,6.619245e-80
5,3,6,4,1.787637e-79
5,4,6,5,3.013533e-79
5,5,6,6,4.451882e-79
5,6,6,7,4.400985e-79
5,7,6,8,4.357062e-79
5,8,6,9,3.218683e-79
5,9,6,10,1.475811e-79
5,10,6,11,5.300167e-80
5,11,6,12,9.335704e-81
5,12,6,13,-3.024653e-82
5,13,6,14,-1.327143e-82
6,1,7,2,1.685813e-80
6,2,7,3,7.140398e-80
6,3,7,4,1.930432e-79
6,4,7,5,3.272854e-79
6,5,7,6,4.400985e-79
6,6,7,7,5.290281e-79
6,7,7,8,4.977330e-79
6,8,7,9,3.710658e-79
6,9,7,10,1.857477e-79
6,10,7,11,7.816982e-80
6,11,7,12,1.864065e-80
6,12,7,13,2.276056e-81
6,13,7,14,8.247696e-83
7,1,8,2,1.670301e-80
7,2,8,3,7.007077e-80
7,3,8,4,1.897062e-79
7,4,8,5,3.239328e-79
7,5,8,6,4.357062e-79
7,6,8,7,4.977330e-79
7,7,8,8,5.328125e-79
7,8,8,9,3.885338e-79
7,9,8,10,2.056601e-79
7,10,8,11,9.174284e-80
7,11,8,12,2.471262e-80
7,12,8,13,4.092175e-81
7,13,8,14,2.268682e-82
8,1,9,2,1.213871e-80
8,2,9,3,5.070531e-80
8,3,9,4,1.369680e-79
8,4,9,5,2.363072e-79
8,5,9,6,3.218683e-79
8,6,9,7,3.710658e-79
8,7,9,8,3.885338e-79
8,8,9,9,3.378429e-79
8,9,9,10,1.843751e-79
8,10,9,11,8.456050e-80
8,11,9,12,2.387651e-80
8,12,9,13,4.404858e-81
8,13,9,14,3.023314e-82
9,1,10,2,5.493265e-81
9,2,10,3,2.215350e-80
9,3,10,4,5.949686e-80
9,4,10,5,1.057790e-79
9,5,10,6,1.475811e-79
9,6,10,7,1.857477e-79
9,7,10,8,2.056601e-79
9,8,10,9,1.843751e-79
9,9,10,10,1.397019e-79
9,10,10,11,7.572276e-80
9,11,10,12,2.597400e-80
9,12,10,13,6.617491e-81
9,13,10,14,5.208417e-82
10,1,11,2,1.819849e-81
10,2,11,3,7.260039e-81
10,3,11,4,1.778499e-80
10,4,11,5,3.451906e-80
10,5,11,6,5.300167e-80
10,6,11,7,7.816982e-80
10,7,11,8,9.174284e-80
10,8,11,9,8.456050e-80
10,9,11,10,7.572276e-80
10,10,11,11,5.714153e-80
10,11,11,12,2.084385e-80
10,12,11,13,5.833001e-81
10,13,11,14,4.831035e-82
11,1,12,2,2.646811e-82
11,2,12,3,8.589517e-82
11,3,12,4,1.686449e-81
11,4,12,5,4.628485e-81
11,5,12,6,9.335704e-81
11,6,12,7,1.864065e-80
11,7,12,8,2.471262e-80
11,8,12,9,2.387651e-80
11,9,12,10,2.597400e-80
11,10,12,11,2.084385e-80
11,11,12,12,9.553493e-81
11,12,12,13,2.776667e-81
11,13,12,14,2.261623e-82
12,1,13,2,-4.063299e-83
12,2,13,3,-2.546520e-82
12,3,13,4,-9.768174e-82
12,4,13,5,-1.127942e-81
12,5,13,6,-3.024653e-82
12,6,13,7,2.276056e-81
12,7,13,8,4.092175e-81
12,8,13,9,4.404858e-81
12,9,13,10,6.617491e-81
12,10,13,11,5.833001e-81
12,11,13,12,2.776667e-81
12,12,13,13,1.041425e-81
12,13,13,14,8.252997e-83
13,1,14,2,-8.355687e-84
13,2,14,3,-4.703057e-83
13,3,14,4,-1.352166e-82
13,4,14,5,-1.906346e-82
13,5,14,6,-1.327143e-82
13,6,14,7,8.247696e-83
13,7,14,8,2.268682e-82
13,8,14,9,3.023314e-82
13,9,14,10,5.208417e-82
13,10,14,11,4.831035e-82
13,11,14,12,2.261623e-82
13,12,14,13,8.252997e-83
13,13,14,14,1.055466e-83
